seed,seed_index,window_index,end_time_s,duration_s,wall_momentum_pressure,ideal_reference_pressure,relative_gap_percent
hard-sphere-seed-01,1,319,41.9,0.1,0.0414209412,0.0579303641,-28.49873844
hard-sphere-seed-01,1,320,42,0.1,0.0584320415,0.0598559875,-2.37895338
hard-sphere-seed-01,1,321,42.1,0.1,0.0675795789,0.0613513744,10.15169513
hard-sphere-seed-01,1,322,42.2,0.1,0.0638097572,0.060414919,5.61920515
hard-sphere-seed-01,1,323,42.3,0.1,0.0673104794,0.0602054364,11.80133126
hard-sphere-seed-01,1,324,42.4,0.1,0.0518861005,0.0601123868,-13.68484389
hard-sphere-seed-01,1,325,42.5,0.1,0.0534403284,0.0587678104,-9.06530628
hard-sphere-seed-01,1,326,42.6,0.1,0.0989053996,0.0615633972,60.65617577
hard-sphere-seed-01,1,327,42.7,0.1,0.0654415872,0.0612124565,6.90893814
hard-sphere-seed-01,1,328,42.8,0.1,0.0176751595,0.0628308363,-71.86865471
hard-sphere-seed-01,1,329,42.9,0.1,0.0357207172,0.0629821901,-43.28441546
hard-sphere-seed-01,1,330,43,0.1,0.0752230082,0.0668769073,12.47979491
hard-sphere-seed-01,1,331,43.1,0.1,0.1084769309,0.0645499308,68.05119639
hard-sphere-seed-01,1,332,43.2,0.1,0.0439608769,0.0637015312,-30.98929314
hard-sphere-seed-01,1,333,43.3,0.1,0.0698049462,0.0643755578,8.43392846
hard-sphere-seed-01,1,334,43.4,0.1,0.0154884481,0.063158204,-75.47674394
hard-sphere-seed-01,1,335,43.5,0.1,0.0403804475,0.0647575943,-37.64368809
hard-sphere-seed-01,1,336,43.6,0.1,0.1172980027,0.0631769921,85.66569704
hard-sphere-seed-01,1,337,43.7,0.1,0.1707293857,0.064911392,163.01914115
hard-sphere-seed-01,1,338,43.8,0.1,0.0807204465,0.0656359979,22.98197503
hard-sphere-seed-01,1,339,43.9,0.1,0.0408116671,0.0653511551,-37.55019771
hard-sphere-seed-01,1,340,44,0.1,0.04165861,0.0642801467,-35.19210486
hard-sphere-seed-01,1,341,44.1,0.1,0.0573026795,0.064569935,-11.25485943
hard-sphere-seed-01,1,342,44.2,0.1,0.0190333723,0.0639788418,-70.25052064
hard-sphere-seed-01,1,343,44.3,0.1,0.091814327,0.0631391918,45.41574635
hard-sphere-seed-01,1,344,44.4,0.1,0.0319578915,0.0620285996,-48.47877955
hard-sphere-seed-01,1,345,44.5,0.1,0.0772086771,0.0595343232,29.68767081
hard-sphere-seed-01,1,346,44.6,0.1,0.0781374498,0.0586605472,33.20272933
hard-sphere-seed-01,1,347,44.7,0.1,0.0957818808,0.0580006882,65.13921439
hard-sphere-seed-01,1,348,44.8,0.1,0.077886089,0.0585705208,32.97831064
hard-sphere-seed-01,1,349,44.9,0.1,0.0850338138,0.0561970944,51.31354157
hard-sphere-seed-01,1,350,45,0.1,0.0518638621,0.0513873639,0.92726727
hard-sphere-seed-01,1,351,45.1,0.1,0.0692173695,0.0526588469,31.44490161
hard-sphere-seed-01,1,352,45.2,0.1,0.0386321933,0.0517832604,-25.39636748
hard-sphere-seed-01,1,353,45.3,0.1,0.0857858107,0.0512730305,67.31176207
hard-sphere-seed-01,1,354,45.4,0.1,0.0339301639,0.0523012956,-35.12557681
hard-sphere-seed-01,1,355,45.5,0.1,0.0734164143,0.0534712622,37.30069443
hard-sphere-seed-01,1,356,45.6,0.1,0.0452853249,0.0517122445,-12.42823551
hard-sphere-seed-01,1,357,45.7,0.1,0.0247439349,0.0536468247,-53.87623582
hard-sphere-seed-01,1,358,45.8,0.1,0.0562737177,0.0530574087,6.06194129
hard-sphere-seed-01,1,359,45.9,0.1,0.0877467335,0.0547676984,60.21621506
hard-sphere-seed-01,1,360,46,0.1,0.022073898,0.0528259169,-58.21388579
hard-sphere-seed-01,1,361,46.1,0.1,0.036116688,0.0530602331,-31.93266235
hard-sphere-seed-01,1,362,46.2,0.1,0.0491253514,0.053177415,-7.61989571
hard-sphere-seed-01,1,363,46.3,0.1,0.0507229134,0.0520527819,-2.55484612
hard-sphere-seed-01,1,364,46.4,0.1,0.0754320172,0.0550329727,37.06695003
hard-sphere-seed-01,1,365,46.5,0.1,0.0195710917,0.0563128426,-65.24577563
hard-sphere-seed-01,1,366,46.6,0.1,0.0329774474,0.0558431047,-40.94625006
hard-sphere-seed-01,1,367,46.7,0.1,0.0589310346,0.0544662305,8.19738033
hard-sphere-seed-01,1,368,46.8,0.1,0.0575798625,0.0545295889,5.59379545
hard-sphere-seed-01,1,369,46.9,0.1,0.063607161,0.0555536573,14.49680212
hard-sphere-seed-01,1,370,47,0.1,0.1184888233,0.0566280881,109.24037373
hard-sphere-seed-01,1,371,47.1,0.1,0,0.0533621218,-100
hard-sphere-seed-01,1,372,47.2,0.1,0.0185769184,0.0539499924,-65.56641152
hard-sphere-seed-01,1,373,47.3,0.1,0.0173504147,0.0535407702,-67.59401357
hard-sphere-seed-01,1,374,47.4,0.1,0.0099165369,0.0540343683,-81.64772316
hard-sphere-seed-01,1,375,47.5,0.1,0.0281513199,0.0537568114,-47.63208764
hard-sphere-seed-01,1,376,47.6,0.1,0.0796287651,0.0556600101,43.06279318
hard-sphere-seed-01,1,377,47.7,0.1,0.0288388451,0.0536441316,-46.24044736
hard-sphere-seed-01,1,378,47.8,0.1,0.085456432,0.053704299,59.124006
hard-sphere-seed-01,1,379,47.9,0.1,0.0393594833,0.0535228705,-26.46230867
hard-sphere-seed-01,1,380,48,0.1,0.1068532216,0.0514271122,107.77604838
hard-sphere-seed-01,1,381,48.1,0.1,0.0794983281,0.0511371987,55.46085835
hard-sphere-seed-01,1,382,48.2,0.1,0.0357630042,0.0522128717,-31.50538747
hard-sphere-seed-01,1,383,48.3,0.1,0.0666842578,0.0526544098,26.6451529
hard-sphere-seed-01,1,384,48.4,0.1,0.0334066726,0.053761928,-37.8618405
hard-sphere-seed-01,1,385,48.5,0.1,0.0658671576,0.053401452,23.34338313
hard-sphere-seed-01,1,386,48.6,0.1,0.1161408917,0.0534527274,117.27776537
hard-sphere-seed-01,1,387,48.7,0.1,0.104380298,0.0557992815,87.06387461
hard-sphere-seed-01,1,388,48.8,0.1,0.0959997247,0.0564096088,70.18328409
hard-sphere-seed-01,1,389,48.9,0.1,0.0729119672,0.056531362,28.97613749
hard-sphere-seed-01,1,390,49,0.1,0.0097639849,0.0566607856,-82.76765004
hard-sphere-seed-01,1,391,49.1,0.1,0.0778540981,0.0548258148,42.00262841
hard-sphere-seed-01,1,392,49.2,0.1,0.1548644838,0.0551720699,180.69362631
hard-sphere-seed-01,1,393,49.3,0.1,0,0.0544032694,-100
hard-sphere-seed-01,1,394,49.4,0.1,0.0951042805,0.060568784,57.01863942
hard-sphere-seed-01,1,395,49.5,0.1,0.0075240313,0.0575371085,-86.92316749
hard-sphere-seed-01,1,396,49.6,0.1,0.0870745414,0.057416143,51.65515627
hard-sphere-seed-01,1,397,49.7,0.1,0.0492622995,0.0590078085,-16.51562606
hard-sphere-seed-01,1,398,49.8,0.1,0.0580287153,0.057010255,1.78645116
hard-sphere-seed-01,1,399,49.9,0.1,0.055047356,0.0553453357,-0.53840073
hard-sphere-seed-01,1,400,50,0.1,0.1279272566,0.0552463869,131.55768882
hard-sphere-seed-01,1,401,50.1,0.1,0.0237257592,0.0573974503,-58.66408865
hard-sphere-seed-01,1,402,50.2,0.1,0.1012477096,0.05827317,73.74669952
hard-sphere-seed-01,1,403,50.3,0.1,0.1797456372,0.0582432231,208.61210539
hard-sphere-seed-01,1,404,50.4,0.1,0.0620910991,0.056210149,10.46243456
hard-sphere-seed-01,1,405,50.5,0.1,0.1002596973,0.0554071068,80.95097026
hard-sphere-seed-01,1,406,50.6,0.1,0.0662435134,0.0554119544,19.54733267
hard-sphere-seed-01,1,407,50.7,0.1,0.0081141111,0.0552410817,-85.31145508
hard-sphere-seed-01,1,408,50.8,0.1,0.0181660924,0.054058392,-66.39542584
hard-sphere-seed-01,1,409,50.9,0.1,0.056801108,0.0539320886,5.31968886
hard-sphere-seed-01,1,410,51,0.1,0.0678442431,0.0550094144,23.33205834
hard-sphere-seed-01,1,411,51.1,0.1,0.1038458214,0.05842843,77.73166479
hard-sphere-seed-01,1,412,51.2,0.1,0.024867919,0.059493847,-58.20085568
hard-sphere-seed-01,1,413,51.3,0.1,0.0555994649,0.059631074,-6.76091984
hard-sphere-seed-01,1,414,51.4,0.1,0.1338564418,0.0617824622,116.65766803
hard-sphere-seed-01,1,415,51.5,0.1,0.0769976017,0.0618202145,24.55084857
hard-sphere-seed-01,1,416,51.6,0.1,0.0939968301,0.060346034,55.76306143
hard-sphere-seed-01,1,417,51.7,0.1,0.133691317,0.0624220201,114.17332662
hard-sphere-seed-01,1,418,51.8,0.1,0.0963148101,0.0592662863,62.51197113
hard-sphere-seed-01,1,419,51.9,0.1,0.1257879703,0.0574231088,119.05461568
hard-sphere-seed-01,1,420,52,0.1,0.0250335895,0.0583226693,-57.07742831
hard-sphere-seed-01,1,421,52.1,0.1,0.0067296712,0.0544543539,-87.64162872
hard-sphere-seed-01,1,422,52.2,0.1,0.006632351,0.053502747,-87.60371879
hard-sphere-seed-01,1,423,52.3,0.1,0.0361945351,0.052812722,-31.46625719
hard-sphere-seed-01,1,424,52.4,0.1,0.0647743038,0.0544081877,19.05249308
hard-sphere-seed-01,1,425,52.5,0.1,0.0447944717,0.0578774889,-22.60467323
hard-sphere-seed-01,1,426,52.6,0.1,0.054548471,0.0579794522,-5.91758126
hard-sphere-seed-01,1,427,52.7,0.1,0.0493971245,0.058529751,-15.60339197
hard-sphere-seed-01,1,428,52.8,0.1,0.0419012086,0.0582482811,-28.06447201
hard-sphere-seed-01,1,429,52.9,0.1,0.0531224603,0.0571612529,-7.06561238
hard-sphere-seed-01,1,430,53,0.1,0.0382372646,0.0596399303,-35.88647009
hard-sphere-seed-01,1,431,53.1,0.1,0.0416077683,0.0559644663,-25.65323844
hard-sphere-seed-01,1,432,53.2,0.1,0.0852849096,0.0539957728,57.94738213
hard-sphere-seed-01,1,433,53.3,0.1,0.0433127936,0.0560530944,-22.72898735
hard-sphere-seed-01,1,434,53.4,0.1,0.0438237395,0.0568011746,-22.8471246
hard-sphere-seed-01,1,435,53.5,0.1,0.0906152117,0.0563170131,60.90201999
hard-sphere-seed-01,1,436,53.6,0.1,0.0700640705,0.0572497722,22.38314272
hard-sphere-seed-01,1,437,53.7,0.1,0.0917181254,0.0559903542,63.8105826
hard-sphere-seed-01,1,438,53.8,0.1,0.0459693715,0.0574528813,-19.98770041
hard-sphere-seed-01,1,439,53.9,0.1,0.0636664056,0.0586741117,8.50851207
hard-sphere-seed-01,1,440,54,0.1,0,0.0599478506,-100
hard-sphere-seed-01,1,441,54.1,0.1,0.0515912357,0.060965284,-15.37604316
hard-sphere-seed-01,1,442,54.2,0.1,0.0952914375,0.0605609545,57.34797817
hard-sphere-seed-01,1,443,54.3,0.1,0.1022560225,0.062736969,62.99165236
hard-sphere-seed-01,1,444,54.4,0.1,0.1259636926,0.0659472338,91.00678737
hard-sphere-seed-01,1,445,54.5,0.1,0.1161762113,0.0651210819,78.40030891
hard-sphere-seed-01,1,446,54.6,0.1,0.1300750198,0.0642617803,102.41427991
hard-sphere-seed-01,1,447,54.7,0.1,0.056337923,0.0658833632,-14.48839243
hard-sphere-seed-01,1,448,54.8,0.1,0.0070590818,0.0639760997,-88.96606422
hard-sphere-seed-01,1,449,54.9,0.1,0.1427760702,0.0653570591,118.45546953
hard-sphere-seed-01,1,450,55,0.1,0.111258489,0.0649514618,71.29481906
hard-sphere-seed-01,1,451,55.1,0.1,0.0524880446,0.0646475731,-18.80894806
hard-sphere-seed-01,1,452,55.2,0.1,0.1109007185,0.0647983674,71.14739621
hard-sphere-seed-01,1,453,55.3,0.1,0.0816651309,0.0634198083,28.76912285
hard-sphere-seed-01,1,454,55.4,0.1,0.0831907885,0.0626111605,32.86894515
hard-sphere-seed-01,1,455,55.5,0.1,0.0753217688,0.0613493624,22.77514515
hard-sphere-seed-01,1,456,55.6,0.1,0,0.0592714677,-100
hard-sphere-seed-01,1,457,55.7,0.1,0.0516707751,0.0573314838,-9.87364764
hard-sphere-seed-01,1,458,55.8,0.1,0.0865413585,0.0577506963,49.85335947
hard-sphere-seed-01,1,459,55.9,0.1,0.0332651686,0.0583649555,-43.0048934
hard-sphere-seed-01,1,460,56,0.1,0.026378409,0.0593836211,-55.5796557
hard-sphere-seed-01,1,461,56.1,0.1,0.0703884482,0.0610262693,15.34122765
hard-sphere-seed-01,1,462,56.2,0.1,0.0396296912,0.061574537,-35.63948163
hard-sphere-seed-01,1,463,56.3,0.1,0.071461293,0.0595955731,19.91040486
hard-sphere-seed-01,1,464,56.4,0.1,0.0299049575,0.06018824,-50.31428478
hard-sphere-seed-01,1,465,56.5,0.1,0.1008211984,0.0586681782,71.84988768
hard-sphere-seed-01,1,466,56.6,0.1,0.1276169792,0.0610373013,109.08031059
hard-sphere-seed-01,1,467,56.7,0.1,0.0467938994,0.0586330179,-20.19189685
hard-sphere-seed-01,1,468,56.8,0.1,0.0260321082,0.0617315923,-57.83016888
hard-sphere-seed-01,1,469,56.9,0.1,0.0181221223,0.059845895,-69.71868778
hard-sphere-seed-01,1,470,57,0.1,0.0288646448,0.062736175,-53.99042925
hard-sphere-seed-01,1,471,57.1,0.1,0.0347834957,0.0637498021,-45.43748447
hard-sphere-seed-01,1,472,57.2,0.1,0.0546181642,0.0620461705,-11.97174024
hard-sphere-seed-01,1,473,57.3,0.1,0.2277726899,0.0622601096,265.84048959
hard-sphere-seed-01,1,474,57.4,0.1,0.2240034504,0.064586181,246.82875954
hard-sphere-seed-01,1,475,57.5,0.1,0.0283797237,0.0622637893,-54.42017905
hard-sphere-seed-01,1,476,57.6,0.1,0.0864831367,0.0623715548,38.65797802
hard-sphere-seed-01,1,477,57.7,0.1,0.0543413513,0.060468177,-10.13231414
hard-sphere-seed-01,1,478,57.8,0.1,0.0138779329,0.0600777886,-76.90006042
hard-sphere-seed-01,1,479,57.9,0.1,0.0855419965,0.0606600416,41.01869075
hard-sphere-seed-01,1,480,58,0.1,0.1007710711,0.0609122019,65.43659224
hard-sphere-seed-01,1,481,58.1,0.1,0.0202722273,0.0612872708,-66.92261366
hard-sphere-seed-01,1,482,58.2,0.1,0.1460605665,0.0620274364,135.47735503
hard-sphere-seed-01,1,483,58.3,0.1,0.1079977458,0.0648295161,66.58730822
hard-sphere-seed-01,1,484,58.4,0.1,0.1652334017,0.0627750777,163.21496953
hard-sphere-seed-01,1,485,58.5,0.1,0.0144105503,0.0618438701,-76.6984986
hard-sphere-seed-01,1,486,58.6,0.1,0.1003498617,0.0636215781,57.72928735
hard-sphere-seed-01,1,487,58.7,0.1,0.0412696233,0.0663315963,-37.78285814
hard-sphere-seed-01,1,488,58.8,0.1,0.0454888484,0.0681906173,-33.29163128
hard-sphere-seed-01,1,489,58.9,0.1,0.0698187176,0.0718720201,-2.85688718
hard-sphere-seed-01,1,490,59,0.1,0.0474667412,0.0673774577,-29.551006
hard-sphere-seed-01,1,491,59.1,0.1,0.0635651898,0.0645165912,-1.47466164
hard-sphere-seed-01,1,492,59.2,0.1,0.0799692009,0.0673684857,18.70416862
hard-sphere-seed-01,1,493,59.3,0.1,0.0334133574,0.0679985755,-50.86168034
hard-sphere-seed-01,1,494,59.4,0.1,0.0784909913,0.0678099955,15.75135902
hard-sphere-seed-01,1,495,59.5,0.1,0.089269409,0.0676644786,31.92950096
hard-sphere-seed-01,1,496,59.6,0.1,0.0568045531,0.0694981731,-18.26468152
hard-sphere-seed-01,1,497,59.7,0.1,0.0421008685,0.0684800015,-38.52092931
hard-sphere-seed-01,1,498,59.8,0.1,0.0787749246,0.0669632029,17.63912294
hard-sphere-seed-01,1,499,59.9,0.1,0.0868314181,0.0676708726,28.31431705
hard-sphere-seed-01,1,500,60,0.1,0.0681501328,0.067846993,0.44679921
hard-sphere-seed-01,1,501,60.1,0.1,0.1108020178,0.0666368218,66.27746471
hard-sphere-seed-01,1,502,60.2,0.1,0.0636510121,0.0655172198,-2.84842316
hard-sphere-seed-01,1,503,60.3,0.1,0.0972303426,0.062959525,54.43309421
hard-sphere-seed-01,1,504,60.4,0.1,0.078681577,0.0617907005,27.33562873
hard-sphere-seed-01,1,505,60.5,0.1,0.0648360923,0.0646616159,0.26983004
hard-sphere-seed-01,1,506,60.6,0.1,0.1024269432,0.0621483288,64.8104545
hard-sphere-seed-01,1,507,60.7,0.1,0.0391922084,0.0627635749,-37.55580611
hard-sphere-seed-01,1,508,60.8,0.1,0.1749265296,0.0641381233,172.73409439
hard-sphere-seed-01,1,509,60.9,0.1,0.0193271293,0.0648215314,-70.18409027
hard-sphere-seed-01,1,510,61,0.1,0.0798016457,0.0638075371,25.06617458
hard-sphere-seed-01,1,511,61.1,0.1,0.0633456905,0.0628823801,0.73678883
hard-sphere-seed-01,1,512,61.2,0.1,0.11395021,0.0620165339,83.74166188
hard-sphere-seed-01,1,513,61.3,0.1,0.0263875006,0.0612983129,-56.95232157
hard-sphere-seed-01,1,514,61.4,0.1,0.065000437,0.0621509453,4.5847922
hard-sphere-seed-01,1,515,61.5,0.1,0.0549762647,0.0593828348,-7.42061258
hard-sphere-seed-01,1,516,61.6,0.1,0.1068315517,0.0587102588,81.96402771
hard-sphere-seed-01,1,517,61.7,0.1,0.0701684242,0.0591437217,18.64052873
hard-sphere-seed-01,1,518,61.8,0.1,0.0051082022,0.0607067434,-91.5854452
hard-sphere-seed-01,1,519,61.9,0.1,0.0400531229,0.0599229742,-33.1589871
hard-sphere-seed-01,1,520,62,0.1,0.0995969683,0.0604925237,64.64343397
hard-sphere-seed-01,1,521,62.1,0.1,0.0854424301,0.0600979182,42.17202981
hard-sphere-seed-01,1,522,62.2,0.1,0.1521865988,0.0586558032,159.4570198
hard-sphere-seed-01,1,523,62.3,0.1,0.0433459605,0.0591815009,-26.75758496
hard-sphere-seed-01,1,524,62.4,0.1,0.0630175376,0.0606124145,3.9680372
hard-sphere-seed-01,1,525,62.5,0.1,0.0885705936,0.0631848603,40.17692393
hard-sphere-seed-01,1,526,62.6,0.1,0.0274370984,0.0638692799,-57.04179157
hard-sphere-seed-01,1,527,62.7,0.1,0,0.0623411006,-100
hard-sphere-seed-01,1,528,62.8,0.1,0.0751214726,0.0617975798,21.56054143
hard-sphere-seed-01,1,529,62.9,0.1,0.0268318301,0.0615377984,-56.39780617
hard-sphere-seed-01,1,530,63,0.1,0.1148912046,0.061497278,86.82323565
hard-sphere-seed-01,1,531,63.1,0.1,0.1515211337,0.0641963761,136.02755015
hard-sphere-seed-01,1,532,63.2,0.1,0.0525672562,0.0659944601,-20.34595608
hard-sphere-seed-01,1,533,63.3,0.1,0.1178506475,0.0655762701,79.71538687
hard-sphere-seed-01,1,534,63.4,0.1,0.009148509,0.064904351,-85.90462912
hard-sphere-seed-01,1,535,63.5,0.1,0.0528838559,0.06331602,-16.47634217
hard-sphere-seed-01,1,536,63.6,0.1,0.077404414,0.0619662754,24.91377527
hard-sphere-seed-01,1,537,63.7,0.1,0.0402900895,0.0610940513,-34.05235275
hard-sphere-seed-01,1,538,63.8,0.1,0.0675918369,0.0625758823,8.01579518
hard-sphere-seed-01,1,539,63.9,0.1,0.0652263967,0.062658179,4.09877484
hard-sphere-seed-01,1,540,64,0.1,0.1053017301,0.0611615937,72.16969638
hard-sphere-seed-01,1,541,64.1,0.1,0.0760941002,0.0617999816,23.12964864
hard-sphere-seed-01,1,542,64.2,0.1,0.1471884764,0.0595433019,147.19569066
hard-sphere-seed-01,1,543,64.3,0.1,0.0657335703,0.0612387552,7.33982103
hard-sphere-seed-01,1,544,64.4,0.1,0.0416547069,0.0598497884,-30.40124611
hard-sphere-seed-01,1,545,64.5,0.1,0.0750439636,0.059741103,25.61529636
hard-sphere-seed-01,1,546,64.6,0.1,0.0603925135,0.0615804801,-1.92912857
hard-sphere-seed-01,1,547,64.7,0.1,0.038768168,0.0625794561,-38.04968854
hard-sphere-seed-01,1,548,64.8,0.1,0.0589942297,0.0647063258,-8.82772429
hard-sphere-seed-01,1,549,64.9,0.1,0.0985896874,0.0649138876,51.87765075
hard-sphere-seed-01,1,550,65,0.1,0.0197474066,0.0652817145,-69.75047804
hard-sphere-seed-01,1,551,65.1,0.1,0.1192767322,0.0665262746,79.29266725
hard-sphere-seed-01,1,552,65.2,0.1,0.0313442062,0.0653383852,-52.0278835
hard-sphere-seed-01,1,553,65.3,0.1,0.0456106256,0.0667125527,-31.63111919
hard-sphere-seed-01,1,554,65.4,0.1,0.0645707553,0.0669068366,-3.49154351
hard-sphere-seed-01,1,555,65.5,0.1,0.0093951266,0.0669133423,-85.95926273
hard-sphere-seed-01,1,556,65.6,0.1,0.0630078715,0.0654571977,-3.74187449
hard-sphere-seed-01,1,557,65.7,0.1,0.0815021846,0.0631817281,28.99644731
hard-sphere-seed-01,1,558,65.8,0.1,0.091670809,0.0629039701,45.7313565
hard-sphere-seed-01,1,559,65.9,0.1,0.0408990642,0.0630422168,-35.12432428
hard-sphere-seed-01,1,560,66,0.1,0.0904528947,0.0625583084,44.58973869
hard-sphere-seed-01,1,561,66.1,0.1,0.0827929787,0.0632262171,30.94722811
hard-sphere-seed-01,1,562,66.2,0.1,0.0999785755,0.0623724431,60.29286411
hard-sphere-seed-01,1,563,66.3,0.1,0.0368658904,0.0612867833,-39.84691571
hard-sphere-seed-01,1,564,66.4,0.1,0.0796573024,0.0601145124,32.50927138
hard-sphere-seed-01,1,565,66.5,0.1,0.034396127,0.0595665156,-42.25593585
hard-sphere-seed-01,1,566,66.6,0.1,0.0943412786,0.0613071337,53.88303591
hard-sphere-seed-01,1,567,66.7,0.1,0.0133634789,0.0593620198,-77.48816684
hard-sphere-seed-01,1,568,66.8,0.1,0.0249745005,0.0607021491,-58.85730425
hard-sphere-seed-01,1,569,66.9,0.1,0.0085840451,0.0611312459,-85.95800723
hard-sphere-seed-01,1,570,67,0.1,0.038047702,0.0614388067,-38.07219889
hard-sphere-seed-01,1,571,67.1,0.1,0.0845895938,0.0610800277,38.48977656
hard-sphere-seed-01,1,572,67.2,0.1,0.0074709925,0.0572514999,-86.9505734
hard-sphere-seed-01,1,573,67.3,0.1,0.0843584377,0.0576181794,46.40941208
hard-sphere-seed-01,1,574,67.4,0.1,0.0303180655,0.0582044652,-47.91110031
hard-sphere-seed-01,1,575,67.5,0.1,0.1566841874,0.0584226795,168.19069012
hard-sphere-seed-01,1,576,67.6,0.1,0.0794131986,0.0557038388,42.56324219
hard-sphere-seed-01,1,577,67.7,0.1,0,0.0561418326,-100
hard-sphere-seed-01,1,578,67.8,0.1,0.0129511774,0.055335536,-76.5951893
hard-sphere-seed-01,1,579,67.9,0.1,0.1197334807,0.0541638684,121.05784606
hard-sphere-seed-01,1,580,68,0.1,0.089844024,0.0551480084,62.91435823
hard-sphere-seed-01,1,581,68.1,0.1,0.0375524608,0.056041931,-32.99220754
hard-sphere-seed-01,1,582,68.2,0.1,0.0264427909,0.058852914,-55.06969991
hard-sphere-seed-01,1,583,68.3,0.1,0.0543209031,0.0572833333,-5.17153947
hard-sphere-seed-01,1,584,68.4,0.1,0.0441083558,0.0562063514,-21.52425004
hard-sphere-seed-01,1,585,68.5,0.1,0.0332614265,0.0554078714,-39.96985334
hard-sphere-seed-01,1,586,68.6,0.1,0.016044033,0.0554868513,-71.08498214
hard-sphere-seed-01,1,587,68.7,0.1,0.0625528515,0.05646212,10.78728805
hard-sphere-seed-01,1,588,68.8,0.1,0.145643269,0.0579291307,151.41628609
hard-sphere-seed-01,1,589,68.9,0.1,0.1074916477,0.0586196533,83.3713466
hard-sphere-seed-01,1,590,69,0.1,0.0700937506,0.0579990449,20.85328416
hard-sphere-seed-01,1,591,69.1,0.1,0.0184543541,0.0593411109,-68.90123243
hard-sphere-seed-01,1,592,69.2,0.1,0.0764415302,0.0595025765,28.46759705
hard-sphere-seed-01,1,593,69.3,0.1,0.0283294286,0.0579085868,-51.07905382
hard-sphere-seed-01,1,594,69.4,0.1,0.0853003287,0.0562759412,51.57512591
hard-sphere-seed-01,1,595,69.5,0.1,0.0479434094,0.0563640742,-14.93977315
hard-sphere-seed-01,1,596,69.6,0.1,0.0220690807,0.0567614997,-61.11963063
hard-sphere-seed-01,1,597,69.7,0.1,0.0612228656,0.0557153181,9.88515854
hard-sphere-seed-01,1,598,69.8,0.1,0.0045968334,0.0546585196,-91.58990513
hard-sphere-seed-01,1,599,69.9,0.1,0.0137754812,0.0543650743,-74.66115632
hard-sphere-seed-01,1,600,70,0.1,0.0323881542,0.0548992812,-41.00441119
hard-sphere-seed-02,2,1,10.1,0.1,0.0174416165,0.0601848851,-71.01993887
hard-sphere-seed-02,2,2,10.2,0.1,0.0701326664,0.0607873154,15.37385047
hard-sphere-seed-02,2,3,10.3,0.1,0.0801758123,0.0604339082,32.66693258
hard-sphere-seed-02,2,4,10.4,0.1,0.0946737529,0.0597600157,58.42323973
hard-sphere-seed-02,2,5,10.5,0.1,0.1715852586,0.0578758588,196.47120949
hard-sphere-seed-02,2,6,10.6,0.1,0.084762629,0.0546149204,55.20049907
hard-sphere-seed-02,2,7,10.7,0.1,0.0637358536,0.0559899568,13.83443978
hard-sphere-seed-02,2,8,10.8,0.1,0.0562757634,0.0573171515,-1.81688739
hard-sphere-seed-02,2,9,10.9,0.1,0.0841984919,0.0557278817,51.08862796
hard-sphere-seed-02,2,10,11,0.1,0.0298390509,0.0569371745,-47.59302482
hard-sphere-seed-02,2,11,11.1,0.1,0.0723165879,0.0571012783,26.6461803
hard-sphere-seed-02,2,12,11.2,0.1,0.036878614,0.0573630698,-35.71018053
hard-sphere-seed-02,2,13,11.3,0.1,0.0202232351,0.0570620135,-64.55919813
hard-sphere-seed-02,2,14,11.4,0.1,0.0774974533,0.0547086028,41.65496698
hard-sphere-seed-02,2,15,11.5,0.1,0.0539021997,0.0557354702,-3.28923487
hard-sphere-seed-02,2,16,11.6,0.1,0.0176166806,0.0566774298,-68.9176439
hard-sphere-seed-02,2,17,11.7,0.1,0.0486816222,0.0603810921,-19.37604891
hard-sphere-seed-02,2,18,11.8,0.1,0.0669726487,0.058839511,13.82257862
hard-sphere-seed-02,2,19,11.9,0.1,0.0385849227,0.0614084654,-37.16676939
hard-sphere-seed-02,2,20,12,0.1,0.0875313019,0.0597861452,46.40733491
hard-sphere-seed-02,2,21,12.1,0.1,0.1043769585,0.0600915316,73.69661877
hard-sphere-seed-02,2,22,12.2,0.1,0.0481916587,0.0604172631,-20.23528338
hard-sphere-seed-02,2,23,12.3,0.1,0.0260852043,0.0603873391,-56.80352087
